timestamp,load_mw,frequency_hz,temperature_celsius,humidity_percent,precipitation_mm,weather_code,is_holiday,holiday_name,day_of_week,hour_of_day,day_of_year
2025-05-14 00:00:00,8088.135,49.974999999999994,22.3,83,0.0,2,False,,Wednesday,0,134
2025-05-14 01:00:00,8333.392499999998,50.04,21.9,86,0.0,2,False,,Wednesday,1,134
2025-05-14 02:00:00,7897.155000000001,50.0,21.4,89,0.0,3,False,,Wednesday,2,134
2025-05-14 03:00:00,7921.1925,50.045,21.1,91,0.0,3,False,,Wednesday,3,134
2025-05-14 04:00:00,7997.992499999999,50.04,21.0,91,0.0,1,False,,Wednesday,4,134
2025-05-14 05:00:00,8291.895,50.0,20.8,93,0.0,3,False,,Wednesday,5,134
2025-05-14 06:00:00,8841.7675,50.065,21.4,91,0.0,3,False,,Wednesday,6,134
2025-05-14 07:00:00,10156.55,50.045,22.8,85,0.0,3,False,,Wednesday,7,134
2025-05-14 08:00:00,10611.205,50.035,25.0,75,0.0,3,False,,Wednesday,8,134
2025-05-14 09:00:00,11400.407500000001,50.015,27.6,61,0.0,2,False,,Wednesday,9,134
2025-05-14 10:00:00,11781.7225,49.97,29.0,52,0.1,51,False,,Wednesday,10,134
2025-05-14 11:00:00,12367.904999999999,49.985,29.5,50,0.2,51,False,,Wednesday,11,134
2025-05-14 12:00:00,12830.0425,49.99,30.6,47,0.1,51,False,,Wednesday,12,134
2025-05-14 13:00:00,12916.1525,50.065,31.8,44,0.0,3,False,,Wednesday,13,134
2025-05-14 14:00:00,12906.925000000001,50.035,32.4,41,0.0,3,False,,Wednesday,14,134
2025-05-14 15:00:00,13378.665,50.004999999999995,32.2,41,0.0,3,False,,Wednesday,15,134
2025-05-14 16:00:00,13403.615000000002,49.959999999999994,31.6,41,0.0,3,False,,Wednesday,16,134
2025-05-14 17:00:00,12599.9225,50.045,29.3,46,1.2,55,False,,Wednesday,17,134
2025-05-14 18:00:00,11768.630000000001,50.06,28.6,52,0.0,3,False,,Wednesday,18,134
2025-05-14 19:00:00,10886.814999999999,50.135,27.9,62,0.0,2,False,,Wednesday,19,134
2025-05-14 20:00:00,10708.259999999998,50.06,27.6,60,0.0,3,False,,Wednesday,20,134
2025-05-14 21:00:00,9899.195,49.96,25.0,71,0.0,2,False,,Wednesday,21,134
2025-05-14 22:00:00,9529.005000000001,49.97,23.9,78,0.0,1,False,,Wednesday,22,134
2025-05-14 23:00:00,9339.92,49.925,23.5,81,0.0,0,False,,Wednesday,23,134
2025-05-15 00:00:00,8811.6325,49.995000000000005,22.9,87,0.0,0,False,,Thursday,0,135
2025-05-15 01:00:00,8689.7775,50.015,22.4,91,0.0,2,False,,Thursday,1,135
2025-05-15 02:00:00,8068.735000000001,50.055,22.0,94,0.0,3,False,,Thursday,2,135
2025-05-15 03:00:00,7998.42,50.05,21.9,96,0.0,3,False,,Thursday,3,135
2025-05-15 04:00:00,8222.6025,50.07,21.8,96,0.0,2,False,,Thursday,4,135
2025-05-15 05:00:00,8719.36,50.004999999999995,21.5,97,0.0,3,False,,Thursday,5,135
2025-05-15 06:00:00,9410.009999999998,49.995000000000005,21.0,90,0.0,3,False,,Thursday,6,135
2025-05-15 07:00:00,10773.6025,50.06,22.5,85,0.0,3,False,,Thursday,7,135
2025-05-15 08:00:00,11187.6525,50.01,24.6,75,0.0,3,False,,Thursday,8,135
2025-05-15 09:00:00,11865.48,50.004999999999995,26.8,64,0.0,3,False,,Thursday,9,135
2025-05-15 10:00:00,12314.5775,50.025,28.9,53,0.0,3,False,,Thursday,10,135
2025-05-15 11:00:00,12174.52,49.985,30.7,47,0.0,1,False,,Thursday,11,135
2025-05-15 12:00:00,12486.805,50.019999999999996,31.7,43,0.0,3,False,,Thursday,12,135
2025-05-15 13:00:00,12436.384999999998,49.885000000000005,32.9,40,0.0,3,False,,Thursday,13,135
2025-05-15 14:00:00,12468.9975,50.11,33.1,39,0.0,3,False,,Thursday,14,135
2025-05-15 15:00:00,12381.564999999999,50.05,29.8,54,1.3,61,False,,Thursday,15,135
2025-05-15 16:00:00,12074.297499999999,50.085,28.0,59,0.5,53,False,,Thursday,16,135
2025-05-15 17:00:00,11299.3475,50.015,26.5,63,0.0,3,False,,Thursday,17,135
2025-05-15 18:00:00,10621.32,49.96,27.4,57,0.0,1,False,,Thursday,18,135
2025-05-15 19:00:00,10763.1525,50.06,25.2,67,0.0,1,False,,Thursday,19,135
2025-05-15 20:00:00,10666.505,49.985,24.8,70,0.0,0,False,,Thursday,20,135
2025-05-15 21:00:00,9874.2725,50.015,24.6,71,0.0,0,False,,Thursday,21,135
2025-05-15 22:00:00,9655.3,49.965,24.1,73,0.0,0,False,,Thursday,22,135
2025-05-15 23:00:00,9318.814999999999,49.93,23.6,77,0.0,0,False,,Thursday,23,135
2025-05-16 00:00:00,8993.5125,50.040000000000006,23.1,80,0.0,0,False,,Friday,0,136
2025-05-16 01:00:00,8827.705,50.015,22.6,83,0.0,0,False,,Friday,1,136
2025-05-16 02:00:00,8273.2375,50.055,22.1,87,0.0,2,False,,Friday,2,136
2025-05-16 03:00:00,8302.5,50.05,21.8,90,0.0,1,False,,Friday,3,136
2025-05-16 04:00:00,8204.2425,50.07,21.5,92,0.0,3,False,,Friday,4,136
2025-05-16 05:00:00,8777.625,50.004999999999995,21.3,93,0.0,3,False,,Friday,5,136
2025-05-16 06:00:00,9254.8225,49.995000000000005,21.3,96,0.0,3,False,,Friday,6,136
2025-05-16 07:00:00,10642.0675,50.04,22.8,90,0.0,0,False,,Friday,7,136
2025-05-16 08:00:00,11347.677499999998,49.965,24.7,80,0.0,0,False,,Friday,8,136
2025-05-16 09:00:00,12168.84,49.98,26.9,69,0.0,0,False,,Friday,9,136
2025-05-16 10:00:00,12472.6625,50.004999999999995,28.7,59,0.0,0,False,,Friday,10,136
2025-05-16 11:00:00,12391.675,50.010000000000005,30.0,54,0.0,1,False,,Friday,11,136
2025-05-16 12:00:00,12667.3275,49.995,30.9,50,0.0,3,False,,Friday,12,136
2025-05-16 13:00:00,12850.535,50.019999999999996,30.2,50,0.1,51,False,,Friday,13,136
2025-05-16 14:00:00,12261.7625,50.019999999999996,29.6,53,0.8,53,False,,Friday,14,136
2025-05-16 15:00:00,12202.8675,50.0,29.6,54,2.0,61,False,,Friday,15,136
2025-05-16 16:00:00,11856.005000000001,50.095,29.1,55,0.1,51,False,,Friday,16,136
2025-05-16 17:00:00,11158.149999999998,50.040000000000006,26.7,66,0.6,53,False,,Friday,17,136
2025-05-16 18:00:00,10501.0125,50.14,25.9,72,0.0,3,False,,Friday,18,136
2025-05-16 19:00:00,10471.3525,50.055,24.4,80,0.0,3,False,,Friday,19,136
2025-05-16 20:00:00,10194.2425,50.05,24.1,83,0.0,3,False,,Friday,20,136
2025-05-16 21:00:00,9715.025,50.025000000000006,23.7,84,0.0,3,False,,Friday,21,136
2025-05-16 22:00:00,9653.75,49.980000000000004,23.5,82,0.0,3,False,,Friday,22,136
2025-05-16 23:00:00,9604.782500000001,49.99,23.1,83,0.0,3,False,,Friday,23,136
2025-05-17 00:00:00,9121.985,50.03,22.8,86,0.0,3,False,,Saturday,0,137
2025-05-17 01:00:00,8747.24,50.045,22.3,90,0.0,3,False,,Saturday,1,137
2025-05-17 02:00:00,8323.9575,50.015,22.2,91,0.0,3,False,,Saturday,2,137
2025-05-17 03:00:00,8324.345000000001,50.015,21.6,93,0.4,51,False,,Saturday,3,137
2025-05-17 04:00:00,8476.779999999999,50.03,21.3,95,0.1,51,False,,Saturday,4,137
2025-05-17 05:00:00,8781.1125,49.989999999999995,21.0,96,0.0,3,False,,Saturday,5,137
2025-05-17 06:00:00,9474.064999999999,50.035,22.0,95,0.0,3,False,,Saturday,6,137
2025-05-17 07:00:00,10566.365,50.025000000000006,22.9,90,0.0,3,False,,Saturday,7,137
2025-05-17 08:00:00,11123.717499999999,50.035,24.0,84,0.0,3,False,,Saturday,8,137
2025-05-17 09:00:00,11792.265,50.075,25.5,75,0.1,51,False,,Saturday,9,137
2025-05-17 10:00:00,12380.145,50.055,27.4,66,0.1,51,False,,Saturday,10,137
2025-05-17 11:00:00,12087.0175,50.025000000000006,28.5,61,0.1,51,False,,Saturday,11,137
2025-05-17 12:00:00,12019.2025,50.004999999999995,29.4,56,0.1,51,False,,Saturday,12,137
2025-05-17 13:00:00,12004.232500000002,49.965,28.2,59,0.1,51,False,,Saturday,13,137
2025-05-17 14:00:00,11569.775,50.035,24.6,82,5.0,63,False,,Saturday,14,137
2025-05-17 15:00:00,11761.4225,50.095,23.0,89,2.1,61,False,,Saturday,15,137
2025-05-17 16:00:00,11074.07,50.015,24.9,81,0.1,51,False,,Saturday,16,137
2025-05-17 17:00:00,10414.880000000001,49.995000000000005,22.7,90,1.2,55,False,,Saturday,17,137
2025-05-17 18:00:00,9970.692500000001,50.05,22.7,87,1.4,61,False,,Saturday,18,137
2025-05-17 19:00:00,9048.65,50.04,22.5,93,3.4,63,False,,Saturday,19,137
2025-05-17 20:00:00,9023.62,50.03,22.4,93,1.9,61,False,,Saturday,20,137
2025-05-17 21:00:00,8484.442500000001,49.955,21.9,95,2.1,61,False,,Saturday,21,137
2025-05-17 22:00:00,8067.634999999999,50.004999999999995,21.2,97,2.6,63,False,,Saturday,22,137
2025-05-17 23:00:00,8127.6,50.0,21.1,97,1.8,61,False,,Saturday,23,137
2025-05-18 00:00:00,7899.2125,49.985,20.9,98,2.0,61,True,Sunday,Sunday,0,138
2025-05-18 01:00:00,7567.6475,50.019999999999996,20.6,98,4.0,63,True,Sunday,Sunday,1,138
2025-05-18 02:00:00,7328.7425,49.965,20.5,98,2.1,61,True,Sunday,Sunday,2,138
2025-05-18 03:00:00,7094.192499999999,50.03,20.6,98,0.9,53,True,Sunday,Sunday,3,138
2025-05-18 04:00:00,7076.5175,50.019999999999996,20.6,98,0.0,3,True,Sunday,Sunday,4,138
2025-05-18 05:00:00,7037.817499999999,49.974999999999994,20.9,96,0.0,3,True,Sunday,Sunday,5,138
2025-05-18 06:00:00,7352.0599999999995,50.025000000000006,21.0,96,0.0,3,True,Sunday,Sunday,6,138
2025-05-18 07:00:00,7866.45,50.06,22.1,91,0.0,3,True,Sunday,Sunday,7,138
2025-05-18 08:00:00,8440.619999999999,50.07,23.6,84,0.0,3,True,Sunday,Sunday,8,138
2025-05-18 09:00:00,9002.7775,50.33,25.5,72,0.0,3,True,Sunday,Sunday,9,138
2025-05-18 10:00:00,9104.9075,50.29,26.9,66,0.0,1,True,Sunday,Sunday,10,138
2025-05-18 11:00:00,9221.3475,50.385000000000005,27.7,64,0.0,3,True,Sunday,Sunday,11,138
2025-05-18 12:00:00,9558.990000000002,50.254999999999995,28.6,62,0.0,3,True,Sunday,Sunday,12,138
2025-05-18 13:00:00,9428.592499999999,50.035,29.0,60,0.0,3,True,Sunday,Sunday,13,138
2025-05-18 14:00:00,9141.97,49.974999999999994,29.1,58,0.0,3,True,Sunday,Sunday,14,138
2025-05-18 15:00:00,9066.535,50.01,27.5,64,0.0,3,True,Sunday,Sunday,15,138
2025-05-18 16:00:00,9051.037499999999,50.015,26.4,69,0.1,51,True,Sunday,Sunday,16,138
2025-05-18 17:00:00,8756.585000000001,50.04,25.8,74,0.0,3,True,Sunday,Sunday,17,138
2025-05-18 18:00:00,8934.585,50.040000000000006,23.9,85,0.0,3,True,Sunday,Sunday,18,138
2025-05-18 19:00:00,8955.7825,50.055,23.9,87,0.0,3,True,Sunday,Sunday,19,138
2025-05-18 20:00:00,9121.925000000001,49.94,24.0,86,0.0,3,True,Sunday,Sunday,20,138
2025-05-18 21:00:00,8592.8625,50.03,23.1,92,1.6,61,True,Sunday,Sunday,21,138
2025-05-18 22:00:00,7992.785,50.055,22.5,96,4.8,63,True,Sunday,Sunday,22,138
2025-05-18 23:00:00,7632.95,50.055,22.2,96,1.0,55,True,Sunday,Sunday,23,138
2025-05-19 00:00:00,7520.522499999999,50.07,21.9,96,0.5,53,False,,Monday,0,139
2025-05-19 01:00:00,6857.395,50.015,21.6,97,0.3,51,False,,Monday,1,139
2025-05-19 02:00:00,6414.610000000001,49.995,21.5,98,0.6,53,False,,Monday,2,139
2025-05-19 03:00:00,6140.72,49.995000000000005,21.4,97,0.7,53,False,,Monday,3,139
2025-05-19 04:00:00,6048.935,50.015,21.1,97,0.0,3,False,,Monday,4,139
2025-05-19 05:00:00,6110.135,49.985,21.1,96,0.1,51,False,,Monday,5,139
2025-05-19 06:00:00,6959.7525000000005,50.015,21.5,95,0.4,51,False,,Monday,6,139
2025-05-19 07:00:00,8255.3225,49.975,21.6,95,0.2,51,False,,Monday,7,139
2025-05-19 08:00:00,9075.39,50.010000000000005,22.8,88,0.0,3,False,,Monday,8,139
2025-05-19 09:00:00,9692.115,50.085,24.5,78,0.0,3,False,,Monday,9,139
2025-05-19 10:00:00,10172.595000000001,50.019999999999996,26.0,70,0.0,3,False,,Monday,10,139
2025-05-19 11:00:00,10462.0375,49.97,26.6,68,0.0,3,False,,Monday,11,139
2025-05-19 12:00:00,10822.1675,49.945,27.8,66,0.1,51,False,,Monday,12,139
2025-05-19 13:00:00,10665.285,49.97,28.2,63,0.2,51,False,,Monday,13,139
2025-05-19 14:00:00,10531.932499999999,49.965,24.4,84,7.0,63,False,,Monday,14,139
2025-05-19 15:00:00,10530.5725,49.985,24.4,83,1.2,55,False,,Monday,15,139
2025-05-19 16:00:00,10295.4,49.974999999999994,23.6,86,2.4,61,False,,Monday,16,139
2025-05-19 17:00:00,10062.289999999999,49.975,24.0,84,0.2,51,False,,Monday,17,139
2025-05-19 18:00:00,9919.3875,50.065,22.9,93,0.6,53,False,,Monday,18,139
2025-05-19 19:00:00,10056.27,50.07,22.3,97,0.2,51,False,,Monday,19,139
2025-05-19 20:00:00,9863.575,50.075,22.2,96,0.0,3,False,,Monday,20,139
2025-05-19 21:00:00,9407.7325,49.99,21.9,98,0.0,3,False,,Monday,21,139
2025-05-19 22:00:00,9343.5225,50.03,22.1,98,0.0,3,False,,Monday,22,139
2025-05-19 23:00:00,8858.465,49.97,22.0,97,0.2,51,False,,Monday,23,139
2025-05-20 00:00:00,8434.7475,50.004999999999995,22.0,97,0.1,51,False,,Tuesday,0,140
2025-05-20 01:00:00,8091.535,50.05,21.4,93,1.4,61,False,,Tuesday,1,140
2025-05-20 02:00:00,7517.41,50.010000000000005,21.2,97,1.3,61,False,,Tuesday,2,140
2025-05-20 03:00:00,7336.275,49.945,21.0,98,0.1,51,False,,Tuesday,3,140
2025-05-20 04:00:00,7502.8475,49.975,21.0,98,0.0,3,False,,Tuesday,4,140
2025-05-20 05:00:00,7790.58,50.015,20.8,98,0.0,3,False,,Tuesday,5,140
2025-05-20 06:00:00,8300.175,50.055,21.4,98,0.7,53,False,,Tuesday,6,140
2025-05-20 07:00:00,9170.8525,49.96,21.6,97,0.4,51,False,,Tuesday,7,140
2025-05-20 08:00:00,9640.7775,50.004999999999995,22.2,93,0.7,53,False,,Tuesday,8,140
2025-05-20 09:00:00,9823.085,50.045,23.0,89,0.4,51,False,,Tuesday,9,140
2025-05-20 10:00:00,10099.565,50.025000000000006,23.6,86,0.2,51,False,,Tuesday,10,140
2025-05-20 11:00:00,9614.4475,50.02,23.9,84,1.2,55,False,,Tuesday,11,140
2025-05-20 12:00:00,9307.405,49.93,24.8,81,0.4,51,False,,Tuesday,12,140
2025-05-20 13:00:00,9243.2075,50.0,25.8,76,0.1,51,False,,Tuesday,13,140
2025-05-20 14:00:00,8820.317500000001,50.01,27.4,69,0.1,51,False,,Tuesday,14,140
2025-05-20 15:00:00,8617.080000000002,50.03,22.1,92,7.9,65,False,,Tuesday,15,140
2025-05-20 16:00:00,8512.135,50.06,22.9,89,0.1,51,False,,Tuesday,16,140
2025-05-20 17:00:00,8479.655,50.05,24.0,82,0.1,51,False,,Tuesday,17,140
2025-05-20 18:00:00,8887.8825,50.015,23.1,90,0.0,3,False,,Tuesday,18,140
2025-05-20 19:00:00,9479.092499999999,50.065,22.8,91,0.0,3,False,,Tuesday,19,140
2025-05-20 20:00:00,9271.015,50.035,22.7,92,0.0,3,False,,Tuesday,20,140
2025-05-20 21:00:00,8658.9075,49.995,22.5,92,0.0,3,False,,Tuesday,21,140
2025-05-20 22:00:00,8346.68,50.035,22.1,92,0.0,3,False,,Tuesday,22,140
2025-05-20 23:00:00,8005.295,50.015,21.9,92,0.0,3,False,,Tuesday,23,140
2025-05-21 00:00:00,7188.105,50.035,21.4,94,0.0,3,False,,Wednesday,0,141
2025-05-21 01:00:00,6979.065,49.975,21.0,95,0.0,3,False,,Wednesday,1,141
2025-05-21 02:00:00,6802.4175,49.98,20.6,97,0.0,3,False,,Wednesday,2,141
2025-05-21 03:00:00,6679.025000000001,49.94,20.5,97,0.0,3,False,,Wednesday,3,141
2025-05-21 04:00:00,6712.8324999999995,50.01,20.5,98,0.0,3,False,,Wednesday,4,141
2025-05-21 05:00:00,7061.9125,50.019999999999996,20.6,97,0.0,3,False,,Wednesday,5,141
2025-05-21 06:00:00,7596.6900000000005,50.015,20.5,97,0.0,3,False,,Wednesday,6,141
2025-05-21 07:00:00,8925.892499999998,49.99,21.5,92,0.0,3,False,,Wednesday,7,141
2025-05-21 08:00:00,9233.307499999999,50.065,23.0,83,0.0,3,False,,Wednesday,8,141
2025-05-21 09:00:00,9731.877499999999,50.135,24.4,76,0.0,3,False,,Wednesday,9,141
2025-05-21 10:00:00,9903.93,50.040000000000006,25.2,70,0.0,3,False,,Wednesday,10,141
2025-05-21 11:00:00,9585.2025,50.015,25.6,68,0.0,3,False,,Wednesday,11,141
2025-05-21 12:00:00,9395.47,49.995000000000005,26.5,65,0.2,51,False,,Wednesday,12,141
2025-05-21 13:00:00,8756.91,50.010000000000005,25.6,71,2.2,61,False,,Wednesday,13,141
2025-05-21 14:00:00,8015.342500000001,50.084999999999994,25.8,70,1.3,61,False,,Wednesday,14,141
2025-05-21 15:00:00,7680.25,49.995000000000005,24.5,83,4.1,63,False,,Wednesday,15,141
2025-05-21 16:00:00,7532.5825,49.945,25.6,73,0.1,51,False,,Wednesday,16,141
2025-05-21 17:00:00,7737.300000000001,50.07,25.4,68,0.0,3,False,,Wednesday,17,141
2025-05-21 18:00:00,8046.912499999999,50.155,23.1,78,0.0,3,False,,Wednesday,18,141
2025-05-21 19:00:00,8497.755000000001,50.099999999999994,22.6,76,0.0,3,False,,Wednesday,19,141
2025-05-21 20:00:00,8628.050000000001,50.06,21.8,73,0.0,3,False,,Wednesday,20,141
2025-05-21 21:00:00,8531.23,50.09,21.1,77,0.0,3,False,,Wednesday,21,141
2025-05-21 22:00:00,7926.89,49.97,20.7,79,0.0,3,False,,Wednesday,22,141
2025-05-21 23:00:00,7641.9925,50.055,20.8,79,0.0,3,False,,Wednesday,23,141
2025-05-22 00:00:00,7061.072499999999,50.055,20.7,81,0.0,3,False,,Thursday,0,142
2025-05-22 01:00:00,6897.652499999999,50.08,20.5,84,0.0,3,False,,Thursday,1,142
2025-05-22 02:00:00,6615.735,50.015,20.0,88,0.0,3,False,,Thursday,2,142
2025-05-22 03:00:00,6381.99,50.0,19.8,90,0.0,3,False,,Thursday,3,142
2025-05-22 04:00:00,6479.047500000001,50.065,19.8,92,0.0,3,False,,Thursday,4,142
2025-05-22 05:00:00,6852.105,49.985,19.3,95,0.0,3,False,,Thursday,5,142
2025-05-22 06:00:00,7533.564999999999,49.99,20.0,96,0.0,3,False,,Thursday,6,142
2025-05-22 07:00:00,8989.865,50.03,21.4,89,0.0,3,False,,Thursday,7,142
2025-05-22 08:00:00,9543.675,50.269999999999996,23.0,79,0.0,3,False,,Thursday,8,142
2025-05-22 09:00:00,9767.07,50.394999999999996,24.5,72,0.0,3,False,,Thursday,9,142
2025-05-22 10:00:00,9613.907500000001,50.345,25.8,65,0.0,3,False,,Thursday,10,142
2025-05-22 11:00:00,9034.21,50.28,26.3,64,0.0,3,False,,Thursday,11,142
2025-05-22 12:00:00,8854.01,50.015,26.7,64,0.0,1,False,,Thursday,12,142
2025-05-22 13:00:00,8653.39,50.11,28.3,57,0.1,51,False,,Thursday,13,142
2025-05-22 14:00:00,8118.9725,49.985,28.6,55,0.0,3,False,,Thursday,14,142
2025-05-22 15:00:00,7852.937499999999,50.015,28.6,52,0.0,1,False,,Thursday,15,142
2025-05-22 16:00:00,8234.605,50.03,28.0,54,0.0,2,False,,Thursday,16,142
2025-05-22 17:00:00,8393.904999999999,50.0,26.9,61,0.0,1,False,,Thursday,17,142
2025-05-22 18:00:00,8652.3125,50.010000000000005,25.2,67,0.0,2,False,,Thursday,18,142
2025-05-22 19:00:00,8554.4225,50.0,24.0,74,0.0,3,False,,Thursday,19,142
2025-05-22 20:00:00,8899.34,49.965,23.3,78,0.0,3,False,,Thursday,20,142
2025-05-22 21:00:00,8565.5125,50.04,22.7,81,0.0,3,False,,Thursday,21,142
2025-05-22 22:00:00,8212.92,50.03,21.9,85,0.0,3,False,,Thursday,22,142
2025-05-22 23:00:00,7815.6175,49.875,21.3,88,0.0,3,False,,Thursday,23,142
2025-05-23 00:00:00,7265.905,50.045,21.1,90,0.0,3,False,,Friday,0,143
2025-05-23 01:00:00,7144.375,50.05,20.7,93,0.0,2,False,,Friday,1,143
2025-05-23 02:00:00,6815.97,50.05,20.5,95,0.0,2,False,,Friday,2,143
2025-05-23 03:00:00,6632.78,49.995000000000005,20.5,96,0.0,3,False,,Friday,3,143
2025-05-23 04:00:00,6638.3775,49.91,20.5,96,0.0,3,False,,Friday,4,143
2025-05-23 05:00:00,6908.7675,49.974999999999994,20.5,97,0.0,3,False,,Friday,5,143
2025-05-23 06:00:00,7605.797500000001,50.025,21.0,94,0.0,3,False,,Friday,6,143
2025-05-23 07:00:00,9119.865,49.980000000000004,22.4,88,0.0,3,False,,Friday,7,143
2025-05-23 08:00:00,9568.235,50.084999999999994,24.0,78,0.1,51,False,,Friday,8,143
2025-05-23 09:00:00,9650.3825,50.095,24.5,76,0.1,51,False,,Friday,9,143
2025-05-23 10:00:00,9998.1325,50.13,26.0,69,0.2,51,False,,Friday,10,143
2025-05-23 11:00:00,9499.2375,50.11,26.8,67,0.2,51,False,,Friday,11,143
2025-05-23 12:00:00,9236.9875,49.980000000000004,27.9,62,0.1,51,False,,Friday,12,143
2025-05-23 13:00:00,9140.12,50.075,28.0,62,0.1,51,False,,Friday,13,143
2025-05-23 14:00:00,8515.17,50.019999999999996,26.5,70,1.2,55,False,,Friday,14,143
2025-05-23 15:00:00,8504.315,50.045,27.0,67,0.5,53,False,,Friday,15,143
2025-05-23 16:00:00,8384.3825,50.019999999999996,25.6,73,0.4,51,False,,Friday,16,143
2025-05-23 17:00:00,8580.6775,50.019999999999996,25.6,73,0.2,51,False,,Friday,17,143
2025-05-23 18:00:00,8691.285,50.019999999999996,24.1,79,0.0,3,False,,Friday,18,143
2025-05-23 19:00:00,8934.665,50.065,23.5,80,0.0,3,False,,Friday,19,143
2025-05-23 20:00:00,8707.415,50.03,23.0,81,0.0,3,False,,Friday,20,143
2025-05-23 21:00:00,8362.6525,50.025000000000006,22.5,85,0.0,3,False,,Friday,21,143
2025-05-23 22:00:00,7877.2825,49.99,22.0,89,0.0,3,False,,Friday,22,143
2025-05-23 23:00:00,7527.11,49.875,21.8,91,0.0,3,False,,Friday,23,143
2025-05-24 00:00:00,7159.2275,49.980000000000004,21.2,92,0.0,3,False,,Saturday,0,144
2025-05-24 01:00:00,6885.4349999999995,49.96,21.3,92,0.0,3,False,,Saturday,1,144
2025-05-24 02:00:00,6769.0725,49.925,21.2,92,0.0,3,False,,Saturday,2,144
2025-05-24 03:00:00,6233.3325,49.995000000000005,21.0,93,0.0,3,False,,Saturday,3,144
2025-05-24 04:00:00,6323.1425,50.035,20.8,93,0.0,3,False,,Saturday,4,144
2025-05-24 05:00:00,6613.3175,50.04,21.0,93,0.1,51,False,,Saturday,5,144
2025-05-24 06:00:00,7207.2125,50.004999999999995,21.4,92,0.0,3,False,,Saturday,6,144
2025-05-24 07:00:00,8278.685000000001,49.975,21.8,92,0.5,53,False,,Saturday,7,144
2025-05-24 08:00:00,8836.725,49.99,22.2,93,1.9,61,False,,Saturday,8,144
2025-05-24 09:00:00,8928.205,50.08,23.1,85,0.0,3,False,,Saturday,9,144
2025-05-24 10:00:00,9182.9525,50.08,24.1,81,1.1,55,False,,Saturday,10,144
2025-05-24 11:00:00,8487.7475,50.09,24.6,80,1.0,55,False,,Saturday,11,144
2025-05-24 12:00:00,8535.86,50.085,24.4,79,0.2,51,False,,Saturday,12,144
2025-05-24 13:00:00,8009.79,50.010000000000005,24.8,77,0.2,51,False,,Saturday,13,144
2025-05-24 14:00:00,7724.7675,49.965,24.7,78,0.4,51,False,,Saturday,14,144
2025-05-24 15:00:00,7486.1625,49.95,25.5,74,0.1,51,False,,Saturday,15,144
2025-05-24 16:00:00,7346.964999999999,49.980000000000004,24.9,75,0.0,3,False,,Saturday,16,144
2025-05-24 17:00:00,7618.4974999999995,50.004999999999995,24.1,79,0.0,3,False,,Saturday,17,144
2025-05-24 18:00:00,7841.5650000000005,50.114999999999995,23.3,85,0.0,3,False,,Saturday,18,144
2025-05-24 19:00:00,8112.2925000000005,50.075,22.5,89,0.0,3,False,,Saturday,19,144
2025-05-24 20:00:00,8088.945,50.095,22.1,90,0.0,3,False,,Saturday,20,144
2025-05-24 21:00:00,7926.764999999999,49.965,21.8,91,0.0,3,False,,Saturday,21,144
2025-05-24 22:00:00,7576.4225,50.045,21.6,92,0.0,3,False,,Saturday,22,144
2025-05-24 23:00:00,7035.8425,49.995,21.5,93,0.0,3,False,,Saturday,23,144
2025-05-25 00:00:00,6586.035,50.025000000000006,21.2,93,0.0,3,True,Sunday,Sunday,0,145
2025-05-25 01:00:00,6436.5825,50.065,20.9,95,0.0,3,True,Sunday,Sunday,1,145
2025-05-25 02:00:00,6273.255,50.015,20.8,95,0.1,51,True,Sunday,Sunday,2,145
2025-05-25 03:00:00,6143.6,50.005,20.5,95,0.1,51,True,Sunday,Sunday,3,145
2025-05-25 04:00:00,6024.382500000001,50.015,20.4,96,0.2,51,True,Sunday,Sunday,4,145
2025-05-25 05:00:00,6424.24,50.025000000000006,20.5,95,0.4,51,True,Sunday,Sunday,5,145
2025-05-25 06:00:00,6845.7175,50.07,21.5,94,0.0,3,True,Sunday,Sunday,6,145
2025-05-25 07:00:00,7569.695,49.985,22.0,93,0.2,51,True,Sunday,Sunday,7,145
2025-05-25 08:00:00,8364.305,50.285,23.0,86,0.1,51,True,Sunday,Sunday,8,145
2025-05-25 09:00:00,8066.0599999999995,50.33,24.2,78,0.3,51,True,Sunday,Sunday,9,145
2025-05-25 10:00:00,7859.2375,50.165,25.1,75,0.2,51,True,Sunday,Sunday,10,145
2025-05-25 11:00:00,7132.8475,50.175,26.4,70,0.1,51,True,Sunday,Sunday,11,145
2025-05-25 12:00:00,6554.28,50.015,26.0,73,0.3,51,True,Sunday,Sunday,12,145
2025-05-25 13:00:00,6561.407499999999,49.94,26.9,68,0.3,51,True,Sunday,Sunday,13,145
2025-05-25 14:00:00,6363.695000000001,49.95,26.1,72,0.6,53,True,Sunday,Sunday,14,145
2025-05-25 15:00:00,6106.5125,50.0,24.0,85,1.5,61,True,Sunday,Sunday,15,145
2025-05-25 16:00:00,6302.39,50.010000000000005,24.1,82,0.2,51,True,Sunday,Sunday,16,145
2025-05-25 17:00:00,6286.965,50.015,23.7,83,0.3,51,True,Sunday,Sunday,17,145
2025-05-25 18:00:00,6532.897499999999,50.06,22.0,94,0.9,53,True,Sunday,Sunday,18,145
2025-05-25 19:00:00,7084.925,50.01,21.7,94,0.7,53,True,Sunday,Sunday,19,145
2025-05-25 20:00:00,6965.75,49.989999999999995,21.4,95,0.7,53,True,Sunday,Sunday,20,145
